Date,BHP.AX,WOW.AX,WES.AX,TLS.AX,COH.AX,RIO.AX,CPU.AX,WBC.AX
2010-08-20,19.44862365722656,17.56841468811035,11.68124008178711,1.63049054145813,51.89105224609375,46.208309173583984,6.819526195526123,12.29837703704834
2010-08-23,19.55638313293457,17.711088180541992,11.578965187072754,1.601581335067749,52.56153106689453,46.60854721069336,6.869882106781006,11.983450889587402
2010-08-24,19.263887405395508,17.594358444213867,11.546396255493164,1.618926763534546,52.2978630065918,45.87907028198242,6.826719760894775,11.63594913482666
2010-08-25,19.21257209777832,17.445199966430664,11.395607948303224,1.5957993268966677,51.25070571899414,44.83328628540039,6.5821380615234375,11.43504524230957
2010-08-26,19.18691062927246,17.86025047302246,11.719799041748049,1.5957993268966677,51.64245223999024,44.93013000488281,6.553364276885986,11.701107025146484
2010-08-27,19.140722274780277,18.0612907409668,11.915821075439451,1.5957993268966677,52.35395812988281,44.73646926879883,6.776366233825684,11.809700965881348
2010-08-30,19.433225631713867,18.197479248046875,12.040215492248535,1.607362985610962,52.99662399291992,45.8403434753418,6.905850887298584,12.124622344970703
2010-08-31,19.01243782043457,18.002925872802734,12.047757148742676,1.590017795562744,52.94306182861328,45.24643707275391,6.826719760894775,11.782550811767578
2010-09-01,19.45375633239746,18.30773162841797,12.334247589111328,1.613145112991333,53.52452850341797,46.634368896484375,6.891462326049805,12.135485649108888
2010-09-02,19.664146423339844,18.46337509155273,12.549118995666504,1.6247085332870483,53.914695739746094,47.202449798583984,6.977787494659424,12.29837703704834
2010-09-03,19.669279098510746,18.40500831604004,12.665977478027344,1.63049054145813,54.44261932373047,47.63496398925781,6.949010848999023,12.216927528381348
2010-09-06,20.05456924438477,18.6709041595459,12.752676010131836,1.653618097305298,54.16719055175781,48.41609191894531,6.941816329956055,12.368966102600098
2010-09-07,19.99734687805176,18.80708885192871,12.564197540283203,1.647836208343506,53.99121856689453,47.99647903442383,6.769171237945557,12.504708290100098
2010-09-08,19.721630096435547,18.833030700683597,12.526496887207031,1.6593998670578003,54.80220413208008,47.40903091430664,6.776366233825684,12.325525283813477
2010-09-09,19.86208915710449,18.84599876403809,12.733826637268066,1.642054319381714,55.31479263305664,47.70598602294922,6.869882106781006,12.477557182312012
2010-09-10,19.74764060974121,18.74223899841309,12.654667854309082,1.6247085332870483,54.25899887084961,47.93193435668945,6.826719760894775,12.455839157104492
2010-09-13,20.05977249145508,18.81932830810547,12.892152786254885,1.618926763534546,54.93226623535156,48.6097412109375,7.186400413513184,12.700178146362305
2010-09-14,20.314680099487305,18.85247230529785,12.771527290344238,1.607362985610962,54.21309661865234,48.51292037963867,6.977787494659424,12.68931770324707
2010-09-15,20.51756477355957,18.945276260375977,12.69990062713623,1.607362985610962,54.2743034362793,48.6097412109375,7.100076198577881,12.830492973327637
2010-09-16,20.158615112304688,19.07122611999512,12.51142120361328,1.5957993268966677,54.35846328735352,47.63496398925781,6.999366760253906,12.640450477600098
2010-09-17,20.236650466918945,19.06459617614746,12.613202095031738,1.590017795562744,54.61091995239258,48.75822067260742,7.136045932769775,12.711037635803224
2010-09-20,20.174219131469727,18.951904296875,12.650898933410645,1.601581335067749,54.47320938110352,48.4031867980957,7.049720764160156,12.721899032592772
2010-09-21,20.143007278442383,18.91213035583496,12.526496887207031,1.5726720094680786,53.82290267944336,48.5645637512207,7.02094841003418,12.6621675491333
2010-09-22,20.236650466918945,19.08448600769043,12.68482494354248,1.5379806756973269,53.79230499267578,48.351524353027344,6.984980583190918,12.787053108215332
2010-09-23,20.40311622619629,19.14414405822754,12.786602973937988,1.549544095993042,53.23380279541016,49.08744430541992,7.085690498352051,12.879358291625977
2010-09-24,20.309480667114254,19.16402816772461,12.722521781921388,1.5437623262405396,54.43495559692383,48.80341339111328,7.049720764160156,12.754476547241213
2010-09-27,20.63201713562012,19.468955993652344,13.091944694519045,1.5379806756973269,54.8175048828125,49.80400848388672,7.157625198364258,13.00424098968506
2010-09-28,20.512365341186523,19.687707901000977,12.892152786254885,1.5611077547073364,54.702728271484375,49.70716857910156,7.222367763519287,13.042250633239746
2010-09-29,20.481149673461918,19.39604377746582,12.654667854309082,1.549544095993042,54.48085784912109,49.875030517578125,7.128851890563965,12.87392807006836
2010-09-30,20.241851806640625,19.117631912231445,12.39833164215088,1.51485276222229,53.746395111083984,49.558692932128906,7.013753890991211,12.618729591369627
2010-10-01,20.527971267700195,19.190542221069336,12.402104377746582,1.5264170169830322,53.31795883178711,49.75237655639648,7.042529582977295,12.450411796569824
2010-10-04,20.80889320373535,19.614791870117188,12.454875946044922,1.5206345319747925,53.63163375854492,50.40437698364258,7.193593502044678,12.6621675491333
